s,beta,k,vocab,prob,vid
5,0.053200742292850045,0,windshield,0.0033122512789866606,32
5,0.053200742292850045,0,little,0.003295208659506467,33
5,0.053200742292850045,0,galaxy,0.003215676435265562,34
5,0.053200742292850045,0,put,0.003204314688945433,35
5,0.053200742292850045,0,good,0.0031645485768249807,36
5,0.053200742292850045,0,dock,0.0031645485768249807,37
5,0.053200742292850045,0,plastic,0.0031361442110246574,38
5,0.053200742292850045,0,used,0.003039569367303559,39
5,0.053200742292850045,0,note,0.003022526747823365,40
5,0.053200742292850045,0,without,0.0030111650015032356,41
5,0.053200742292850045,0,need,0.0029713988893827832,42
5,0.053200742292850045,0,could,0.002965718016222719,43
5,0.053200742292850045,0,enough,0.0029373136504223956,44
5,0.053200742292850045,0,two,0.0028464196798613623,45
5,0.053200742292850045,0,want,0.0027384830898201343,46
5,0.053200742292850045,0,thing,0.0027328022166600695,47
5,0.053200742292850045,0,dash,0.002687355231379553,48
5,0.053200742292850045,0,bottom,0.0026646317387392943,49
5,0.053200742292850045,0,make,0.0026475891192591005,50
5,0.053200742292850045,0,phones,0.002641908246099036,51
5,0.053200742292850045,0,much,0.0026305464997789063,52
5,0.053200742292850045,0,take,0.002624865626618842,53
5,0.053200742292850045,0,easily,0.002551014275538002,54
5,0.053200742292850045,0,right,0.0024771629244571616,55
5,0.053200742292850045,0,holds,0.0024658011781370326,56
5,0.053200742292850045,0,made,0.0023919498270561926,57
5,0.053200742292850045,0,arm,0.0023578645880958046,58
5,0.053200742292850045,0,time,0.002335141095455546,59
5,0.053200742292850045,0,dashboard,0.0023294602222954817,60
5,0.053200742292850045,0,around,0.0022953749833350937,61
5,0.053200742292850045,0,still,0.0022726514906948356,62
5,0.053200742292850045,0,gps,0.0022556088712146413,63
5,0.053200742292850045,0,see,0.0022101618859341247,64
5,0.053200742292850045,0,samsung,0.002198800139613995,65
5,0.053200742292850045,0,button,0.002141991408013349,66
5,0.053200742292850045,0,angle,0.0020908635495727676,67
5,0.053200742292850045,0,bit,0.002079501803252638,68
5,0.053200742292850045,0,problem,0.002073820930092574,69
5,0.053200742292850045,0,remove,0.0020624591837724443,70
5,0.053200742292850045,0,slot,0.00205677831061238,71
5,0.053200742292850045,0,position,0.0020510974374523152,72
5,0.053200742292850045,0,grip,0.0020510974374523152,73
5,0.053200742292850045,0,keep,0.0020340548179721214,74
5,0.053200742292850045,0,since,0.001994288705851669,75
5,0.053200742292850045,0,review,0.0019829269595315396,76
5,0.053200742292850045,0,secure,0.001948841720571152,77
5,0.053200742292850045,0,tried,0.0019374799742510227,78
5,0.053200742292850045,0,pretty,0.0018977138621305704,79
5,0.053200742292850045,0,nice,0.0018806712426503766,80
5,0.053200742292850045,0,surface,0.0018749903694903118,81
5,0.053200742292850045,0,far,0.001857947750010118,82
5,0.053200742292850045,0,able,0.001857947750010118,83
5,0.053200742292850045,0,think,0.0018522668768500535,84
5,0.053200742292850045,0,mounts,0.0018352242573698597,85
5,0.053200742292850045,0,first,0.001829543384209795,86
5,0.053200742292850045,0,makes,0.0018011390184094719,87
5,0.053200742292850045,0,open,0.0017897772720893426,88
5,0.053200742292850045,0,securely,0.0017897772720893426,89
5,0.053200742292850045,0,sure,0.001784096398929278,90
5,0.053200742292850045,0,arms,0.0017727346526091488,91
5,0.053200742292850045,0,going,0.001767053779449084,92
5,0.053200742292850045,0,top,0.001738649413648761,93
5,0.053200742292850045,0,hand,0.0017045641746883734,94
5,0.053200742292850045,0,holding,0.0017045641746883734,95
5,0.053200742292850045,0,better,0.0016988833015283086,96
5,0.053200742292850045,0,design,0.0016988833015283086,97
5,0.053200742292850045,0,small,0.0016875215552081793,98
5,0.053200742292850045,0,cradle,0.001647755443087727,99
5,0.053200742292850045,0,mode,0.0016420745699276624,100
5,0.053200742292850045,1,phone,0.03493893659464885,1
5,0.053200742292850045,1,one,0.00861947705840713,2
5,0.053200742292850045,1,screen,0.008354411411418914,3
5,0.053200742292850045,1,like,0.006963596369574861,4
5,0.053200742292850045,1,use,0.006838859594521583,5
5,0.053200742292850045,1,get,0.006704767561339309,6
5,0.053200742292850045,1,android,0.006271307268029166,7
5,0.053200742292850045,1,apps,0.006205820461126195,8
5,0.053200742292850045,1,phones,0.005438689294548534,9
5,0.053200742292850045,1,camera,0.005313952519495255,10
5,0.053200742292850045,1,good,0.005285886745108268,11
5,0.053200742292850045,1,app,0.0051736236475603175,12
5,0.053200742292850045,1,samsung,0.005167386808807653,13
5,0.053200742292850045,1,battery,0.004958452710593413,14
5,0.053200742292850045,1,great,0.004590479224186241,15
5,0.053200742292850045,1,also,0.004565531869175586,16
5,0.053200742292850045,1,even,0.004459505610380299,17
5,0.053200742292850045,1,better,0.004297347802811037,18
5,0.053200742292850045,1,htc,0.004231860995908067,19
5,0.053200742292850045,1,galaxy,0.004132071575865444,20
5,0.053200742292850045,1,really,0.003985505865177842,21
5,0.053200742292850045,1,iphone,0.003842058573866572,22
5,0.053200742292850045,1,time,0.003842058573866572,23
5,0.053200742292850045,1,much,0.0037079665406842977,24
5,0.053200742292850045,1,would,0.003692374443802638,25
5,0.053200742292850045,1,google,0.0035676376687493595,26
5,0.053200742292850045,1,card,0.003467848248706737,27
5,0.053200742292850045,1,still,0.003452256151825077,28
5,0.053200742292850045,1,note,0.003268269408621492,29
5,0.053200742292850045,1,using,0.00326515098924516,30
5,0.053200742292850045,1,device,0.0032277299567291763,31
5,0.053200742292850045,1,used,0.0030780458266652425,32
5,0.053200742292850045,1,new,0.0030281511166439313,33
5,0.053200742292850045,1,well,0.00296266430974096,34
5,0.053200742292850045,1,best,0.0029345985353539726,35
5,0.053200742292850045,1,nexus,0.0029190064384723127,36
5,0.053200742292850045,1,life,0.002841045954064014,37
5,0.053200742292850045,1,work,0.002841045954064014,38
5,0.053200742292850045,1,want,0.002735019695268727,39
5,0.053200742292850045,1,many,0.0026664144689894243,40
5,0.053200742292850045,1,first,0.002663296049613092,41
5,0.053200742292850045,1,quality,0.0026508223721077645,42
5,0.053200742292850045,1,back,0.002588453984581125,43
5,0.053200742292850045,1,watch,0.0025011382420438303,44
5,0.053200742292850045,1,data,0.002476190887033175,45
5,0.053200742292850045,1,wifi,0.002451243532022519,46
5,0.053200742292850045,1,need,0.0024418882738935234,47
5,0.053200742292850045,1,make,0.00240446724137754,48
5,0.053200742292850045,1,see,0.0023545725313562286,49
5,0.053200742292850045,1,could,0.002326506756969241,50
5,0.053200742292850045,1,works,0.00224542785318461,51
5,0.053200742292850045,1,day,0.002226717336926618,52
5,0.053200742292850045,1,features,0.002114454239378668,53
5,0.053200742292850045,1,people,0.002089506884368012,54
5,0.053200742292850045,1,lot,0.0020739147874863522,55
5,0.053200742292850045,1,way,0.0020739147874863522,56
5,0.053200742292850045,1,windows,0.0020614411099810245,57
5,0.053200742292850045,1,without,0.002008427980583381,58
5,0.053200742292850045,1,update,0.00195853327056207,59
5,0.053200742292850045,1,big,0.001949178012433074,60
5,0.053200742292850045,1,video,0.001949178012433074,61
5,0.053200742292850045,1,feature,0.0019460595930567422,62
5,0.053200742292850045,1,music,0.0019460595930567422,63
5,0.053200742292850045,1,call,0.0019460595930567422,64
5,0.053200742292850045,1,fast,0.0019273490767987504,65
5,0.053200742292850045,1,service,0.0019273490767987504,66
5,0.053200742292850045,1,text,0.0019024017217880947,67
5,0.053200742292850045,1,take,0.001880572786153771,68
5,0.053200742292850045,1,since,0.0018743359474011072,69
5,0.053200742292850045,1,software,0.0018743359474011072,70
5,0.053200742292850045,1,sim,0.0018556254311431154,71
5,0.053200742292850045,1,say,0.0018400333342614556,72
5,0.053200742292850045,1,home,0.0018337964955087917,73
5,0.053200742292850045,1,find,0.0018306780761324598,74
5,0.053200742292850045,1,nokia,0.0018150859792508,75
5,0.053200742292850045,1,size,0.001808849140498136,76
5,0.053200742292850045,1,available,0.0017527175917241608,77
5,0.053200742292850045,1,display,0.001740243914218833,78
5,0.053200742292850045,1,things,0.0017371254948425011,79
5,0.053200742292850045,1,love,0.0017215333979608413,80
5,0.053200742292850045,1,thing,0.0017184149785845094,81
5,0.053200742292850045,1,may,0.0016934676235738537,82
5,0.053200742292850045,1,smartphone,0.0016872307848211897,83
5,0.053200742292850045,1,play,0.0016778755266921939,84
5,0.053200742292850045,1,version,0.0016778755266921939,85
5,0.053200742292850045,1,got,0.001665401849186866,86
5,0.053200742292850045,1,though,0.0016498097523052063,87
5,0.053200742292850045,1,verizon,0.0016373360747998784,88
5,0.053200742292850045,1,know,0.0016310992360472145,89
5,0.053200742292850045,1,pictures,0.0016248623972945507,90
5,0.053200742292850045,1,think,0.001603033461660227,91
5,0.053200742292850045,1,never,0.0015936782035312312,92
5,0.053200742292850045,1,far,0.0015874413647785674,93
5,0.053200742292850045,1,apple,0.0015812045260259033,94
5,0.053200742292850045,1,pretty,0.0015749676872732394,95
5,0.053200742292850045,1,nice,0.0015656124291442437,96
5,0.053200742292850045,1,calls,0.0015562571710152477,97
5,0.053200742292850045,1,easy,0.0015562571710152477,98
5,0.053200742292850045,1,right,0.0015469019128862519,99
5,0.053200742292850045,1,everything,0.001531309816004592,100
5,0.053200742292850045,2,charge,0.028052405454024935,1
5,0.053200742292850045,2,battery,0.02776493029016006,2
5,0.053200742292850045,2,power,0.025030573498980194,3
5,0.053200742292850045,2,usb,0.01940475139683385,4
5,0.053200742292850045,2,charging,0.01870611989395293,5
5,0.053200742292850045,2,mah,0.011823429633513644,6
5,0.053200742292850045,2,charger,0.011793345023341738,7
5,0.053200742292850045,2,device,0.010743726401788587,8
5,0.053200742292850045,2,cable,0.00951025738474046,9
5,0.053200742292850045,2,one,0.009222782220875582,10
5,0.053200742292850045,2,devices,0.008580977203874931,11
5,0.053200742292850045,2,pack,0.008240018288593333,12
5,0.053200742292850045,2,port,0.007534701316785325,13
5,0.053200742292850045,2,capacity,0.007377592796998707,14
5,0.053200742292850045,2,charged,0.007140258650087008,15
5,0.053200742292850045,2,unit,0.006652219418409428,16
5,0.053200742292850045,2,led,0.0064148852714977275,17
5,0.053200742292850045,2,bank,0.006321288706518466,18
5,0.053200742292850045,2,use,0.006177551124586028,19
5,0.053200742292850045,2,iphone,0.006160837452268303,20
5,0.053200742292850045,2,ipad,0.005726281972007445,21
5,0.053200742292850045,2,two,0.005595915327929187,22
5,0.053200742292850045,2,also,0.005442149542606114,23
5,0.053200742292850045,2,review,0.005295069226210131,24
5,0.053200742292850045,2,external,0.005137960706423513,25
5,0.053200742292850045,2,micro,0.00499756585895462,26
5,0.053200742292850045,2,light,0.004649921474745934,27
5,0.053200742292850045,2,time,0.004506183892813495,28
5,0.053200742292850045,2,full,0.00446272834478741,29
5,0.053200742292850045,2,output,0.00446272834478741,30
5,0.053200742292850045,2,fully,0.004425958265688415,31
5,0.053200742292850045,2,small,0.004272192480365341,32
5,0.053200742292850045,2,product,0.004188624118776714,33
5,0.053200742292850045,2,hours,0.004064942943625547,34
5,0.053200742292850045,2,ports,0.003901148954911839,35
5,0.053200742292850045,2,like,0.003804209655469032,36
5,0.053200742292850045,2,tablet,0.003804209655469032,37
5,0.053200742292850045,2,comes,0.0036938994181720452,38
5,0.053200742292850045,2,lights,0.0035635327740937877,39
5,0.053200742292850045,2,phone,0.003530105429458337,40
5,0.053200742292850045,2,used,0.003479964412505161,41
5,0.053200742292850045,2,using,0.0034632507401874354,42
5,0.053200742292850045,2,portable,0.0034532225367968003,43
5,0.053200742292850045,2,flashlight,0.0034030815198436244,44
5,0.053200742292850045,2,adapter,0.0033997387853800794,45
5,0.053200742292850045,2,wall,0.0033796823785988087,46
5,0.053200742292850045,2,charges,0.0033395695650362683,47
5,0.053200742292850045,2,size,0.003282743079156002,48
5,0.053200742292850045,2,would,0.003269372141301822,49
5,0.053200742292850045,2,galaxy,0.003185803779713195,50
5,0.053200742292850045,2,included,0.003125634559369384,51
5,0.053200742292850045,2,much,0.003122291824905839,52
5,0.053200742292850045,2,need,0.0030988926836610234,53
5,0.053200742292850045,2,minutes,0.002978554242973401,54
5,0.053200742292850045,2,nice,0.002874929474603504,55
5,0.053200742292850045,2,well,0.002858215802285779,56
5,0.053200742292850045,2,provided,0.0027846756440877874,57
5,0.053200742292850045,2,samsung,0.0027545910339158816,58
5,0.053200742292850045,2,good,0.0027311918926710664,59
5,0.053200742292850045,2,blue,0.0027211636892804313,60
5,0.053200742292850045,2,button,0.0026944218135720706,61
5,0.053200742292850045,2,enough,0.0026810508757178905,62
5,0.053200742292850045,2,plug,0.0026309098587647146,63
5,0.053200742292850045,2,recharge,0.002627567124301169,64
5,0.053200742292850045,2,great,0.0025339705593219073,65
5,0.053200742292850045,2,times,0.0025239423559312722,66
5,0.053200742292850045,2,test,0.0024671158700510063,67
5,0.053200742292850045,2,nexus,0.0023902329773894697,68
5,0.053200742292850045,2,sample,0.0023701765706081995,69
5,0.053200742292850045,2,microusb,0.002259866333311212,70
5,0.053200742292850045,2,left,0.002246495395457032,71
5,0.053200742292850045,2,able,0.002236467192066397,72
5,0.053200742292850045,2,apple,0.002203039847430946,73
5,0.053200742292850045,2,rate,0.0021395278926235896,74
5,0.053200742292850045,2,mini,0.0021228142203058645,75
5,0.053200742292850045,2,tested,0.0021127860169152294,76
5,0.053200742292850045,2,amp,0.0020827014067433237,77
5,0.053200742292850045,2,plugged,0.002045931327644328,78
5,0.053200742292850045,2,current,0.002039245858717238,79
5,0.053200742292850045,2,kindle,0.002039245858717238,80
5,0.053200742292850045,2,four,0.0020325603897901477,81
5,0.053200742292850045,2,little,0.0020191894519359676,82
5,0.053200742292850045,2,long,0.0020091612485453325,83
5,0.053200742292850045,2,batteries,0.002002475779618242,84
5,0.053200742292850045,2,phones,0.001942306559274431,85
5,0.053200742292850045,2,tablets,0.001892165542321255,86
5,0.053200742292850045,2,box,0.00188882280785771,87
5,0.053200742292850045,2,cables,0.0018754518700035297,88
5,0.053200742292850045,2,chargers,0.0018654236666128946,89
5,0.053200742292850045,2,indicator,0.0018219681185868088,90
5,0.053200742292850045,2,carry,0.0018052544462690834,91
5,0.053200742292850045,2,juice,0.001781855305024268,92
5,0.053200742292850045,2,note,0.0017617988982429975,93
5,0.053200742292850045,2,packs,0.0017617988982429975,94
5,0.053200742292850045,2,bag,0.0017584561637794525,95
5,0.053200742292850045,2,really,0.0017116578812898216,96
5,0.053200742292850045,2,take,0.0016982869434356415,97
5,0.053200742292850045,2,see,0.001681573271117916,98
5,0.053200742292850045,2,many,0.0016581741298731007,99
5,0.053200742292850045,2,different,0.0016548313954095556,100
5,0.053200742292850045,3,one,0.013420402613243374,1
5,0.053200742292850045,3,cable,0.012579316192588657,2
5,0.053200742292850045,3,would,0.009997500281085252,3
5,0.053200742292850045,3,stylus,0.00934805380437718,4
5,0.053200742292850045,3,phone,0.00825144745846027,5
5,0.053200742292850045,3,use,0.00816627415003954,6
5,0.053200742292850045,3,charger,0.007596677649975902,7
5,0.053200742292850045,3,product,0.007447624360239623,8
5,0.053200742292850045,3,get,0.006670417920900454,9
5,0.053200742292850045,3,like,0.0064202213274145575,10
5,0.053200742292850045,3,work,0.006265844705901982,11
5,0.053200742292850045,3,well,0.005041478397353976,12
5,0.053200742292850045,3,pen,0.00491371843472288,13
5,0.053200742292850045,3,using,0.004775311808539193,14
5,0.053200742292850045,3,tip,0.004413325247751087,15
5,0.053200742292850045,3,time,0.004376061925317017,16
5,0.053200742292850045,3,works,0.004274918621567399,17
5,0.053200742292850045,3,amazon,0.004195068644922964,18
5,0.053200742292850045,3,battery,0.004157805322488894,19
5,0.053200742292850045,3,new,0.004115218668278528,20
5,0.053200742292850045,3,charging,0.003950195383213363,21
5,0.053200742292850045,3,even,0.003944872051437067,22
5,0.053200742292850045,3,great,0.0038703454065689277,23
5,0.053200742292850045,3,review,0.0038330820841348577,24
5,0.053200742292850045,3,good,0.0038224354205822664,25
5,0.053200742292850045,3,cables,0.0038224354205822664,26
5,0.053200742292850045,3,could,0.003811788757029675,27
5,0.053200742292850045,3,charge,0.003662735467293396,28
5,0.053200742292850045,3,also,0.0036041788177541435,29
5,0.053200742292850045,3,usb,0.0035882088224252567,30
5,0.053200742292850045,3,car,0.0035562688317674826,31
5,0.053200742292850045,3,used,0.003380598883149725,32
5,0.053200742292850045,3,apple,0.0033646288878208383,33
5,0.053200742292850045,3,two,0.003348658892491951,34
5,0.053200742292850045,3,cord,0.003322042233610473,35
5,0.053200742292850045,3,really,0.0033060722382815856,36
5,0.053200742292850045,3,got,0.003268808915847516,37
5,0.053200742292850045,3,first,0.00326348558407122,38
5,0.053200742292850045,3,samsung,0.0029919956634801405,39
5,0.053200742292850045,3,device,0.0029760256681512537,40
5,0.053200742292850045,3,still,0.0029653790045986624,41
5,0.053200742292850045,3,much,0.0029387623457171838,42
5,0.053200742292850045,3,problem,0.0029387623457171838,43
5,0.053200742292850045,3,since,0.0029334390139408883,44
5,0.053200742292850045,3,end,0.0028642357008490443,45
5,0.053200742292850045,3,iphone,0.0027843857242046094,46
5,0.053200742292850045,3,long,0.0027471224017705394,47
5,0.053200742292850045,3,plug,0.0027311524064416526,48
5,0.053200742292850045,3,little,0.0027258290746653567,49
5,0.053200742292850045,3,need,0.00270985907933647,50
5,0.053200742292850045,3,know,0.002688565752231287,51
5,0.053200742292850045,3,way,0.0026513024297972177,52
5,0.053200742292850045,3,make,0.002630009102692035,53
5,0.053200742292850045,3,bought,0.002630009102692035,54
5,0.053200742292850045,3,another,0.0026087157755868523,55
5,0.053200742292850045,3,back,0.0025874224484816696,56
5,0.053200742292850045,3,better,0.002560805789600191,57
5,0.053200742292850045,3,find,0.002544835794271304,58
5,0.053200742292850045,3,batteries,0.0024596624858505734,59
5,0.053200742292850045,3,connector,0.0024383691587453907,60
5,0.053200742292850045,3,see,0.0024011058363113207,61
5,0.053200742292850045,3,want,0.0024011058363113207,62
5,0.053200742292850045,3,anker,0.0023904591727587294,63
5,0.053200742292850045,3,thing,0.0023691658456535467,64
5,0.053200742292850045,3,tried,0.0023372258549957726,65
5,0.053200742292850045,3,fine,0.002331902523219477,66
5,0.053200742292850045,3,ipad,0.0023265791914431812,67
5,0.053200742292850045,3,buy,0.0023265791914431812,68
5,0.053200742292850045,3,received,0.0023265791914431812,69
5,0.053200742292850045,3,note,0.0023265791914431812,70
5,0.053200742292850045,3,item,0.0022360825512461545,71
5,0.053200742292850045,3,made,0.0022094658923646764,72
5,0.053200742292850045,3,replacement,0.002193495897035789,73
5,0.053200742292850045,3,came,0.0021775259017069023,74
5,0.053200742292850045,3,price,0.0021722025699306064,75
5,0.053200742292850045,3,worked,0.002161555906378015,76
5,0.053200742292850045,3,dock,0.002161555906378015,77
5,0.053200742292850045,3,different,0.0021509092428254237,78
5,0.053200742292850045,3,belkin,0.002129615915720241,79
5,0.053200742292850045,3,stars,0.0021242925839439456,80
5,0.053200742292850045,3,quality,0.002113645920391354,81
5,0.053200742292850045,3,purchased,0.0021083225886150583,82
5,0.053200742292850045,3,products,0.0020870292615098756,83
5,0.053200742292850045,3,lightning,0.00208170592973358,84
5,0.053200742292850045,3,adapter,0.00204444260729951,85
5,0.053200742292850045,3,may,0.002017825948418032,86
5,0.053200742292850045,3,without,0.0019965326213128493,87
5,0.053200742292850045,3,sure,0.001985885957760258,88
5,0.053200742292850045,3,found,0.001980562625983962,89
5,0.053200742292850045,3,actually,0.0019699159624313707,90
5,0.053200742292850045,3,however,0.0019592692988787794,91
5,0.053200742292850045,3,reviews,0.001948622635326188,92
5,0.053200742292850045,3,keep,0.001948622635326188,93
5,0.053200742292850045,3,going,0.0019432993035498924,94
5,0.053200742292850045,3,working,0.0019273293082210053,95
5,0.053200742292850045,3,give,0.0019273293082210053,96
5,0.053200742292850045,3,something,0.0019220059764447097,97
5,0.053200742292850045,3,longer,0.0019220059764447097,98
5,0.053200742292850045,3,day,0.0019113593128921183,99
5,0.053200742292850045,3,issue,0.0019060359811158226,100
5,0.053200742292850045,4,case,0.059810667945863635,1
5,0.053200742292850045,4,phone,0.025903167769674433,2
5,0.053200742292850045,4,like,0.011087809789551314,3
5,0.053200742292850045,4,screen,0.009278103629459715,4
5,0.053200742292850045,4,cases,0.008548549721616519,5
5,0.053200742292850045,4,iphone,0.008520192502583745,6
5,0.053200742292850045,4,protection,0.008195373448208329,7
5,0.053200742292850045,4,one,0.008174750016184493,8
5,0.053200742292850045,4,back,0.007620495280543904,9
5,0.053200742292850045,4,would,0.0064887844482359085,10
5,0.053200742292850045,4,plastic,0.0054988597110917845,11
5,0.053200742292850045,4,good,0.005434411486017298,12
5,0.053200742292850045,4,well,0.005233333023784897,13
5,0.053200742292850045,4,also,0.005163728940704451,14
5,0.053200742292850045,4,cover,0.005143105508680615,15
5,0.053200742292850045,4,buttons,0.004965228407475031,16
5,0.053200742292850045,4,hard,0.0048234423123111585,17
5,0.053200742292850045,4,little,0.0046094742050638605,18
5,0.053200742292850045,4,really,0.004583694915034066,19
5,0.053200742292850045,4,otterbox,0.004581116986031086,20
5,0.053200742292850045,4,much,0.0045579156250042715,21
5,0.053200742292850045,4,feel,0.004534714263977456,22
5,0.053200742292850045,4,fit,0.0043748826657927274,23
5,0.053200742292850045,4,use,0.004338791659751015,24
5,0.053200742292850045,4,great,0.004145446984527553,25
5,0.053200742292850045,4,get,0.004137713197518615,26
5,0.053200742292850045,4,nice,0.004132557339512656,27
5,0.053200742292850045,4,rubber,0.0036401728999435733,28
5,0.053200742292850045,4,around,0.003604081893901861,29
5,0.053200742292850045,4,looks,0.0034803413017588454,30
5,0.053200742292850045,4,protector,0.0033849579286486043,31
5,0.053200742292850045,4,still,0.003261217336505589,32
5,0.053200742292850045,4,look,0.0031916132534251427,33
5,0.053200742292850045,4,easy,0.0031581001763864094,34
5,0.053200742292850045,4,bit,0.0031116974543327785,35
5,0.053200742292850045,4,fits,0.0030859181643029835,36
5,0.053200742292850045,4,black,0.0030524050872642503,37
5,0.053200742292850045,4,design,0.003049827158261271,38
5,0.053200742292850045,4,button,0.003034359584243394,39
5,0.053200742292850045,4,front,0.002977645146177845,40
5,0.053200742292850045,4,protect,0.0028487486960288707,41
5,0.053200742292850045,4,color,0.0028435928380229117,42
5,0.053200742292850045,4,without,0.0028410149090199325,43
5,0.053200742292850045,4,slim,0.0028281252640050348,44
5,0.053200742292850045,4,pocket,0.0028152356189901375,45
5,0.053200742292850045,4,better,0.0027868783999573632,46
5,0.053200742292850045,4,enough,0.002655404020805409,47
5,0.053200742292850045,4,bottom,0.002632202659778594,48
5,0.053200742292850045,4,put,0.002611579227754758,49
5,0.053200742292850045,4,want,0.002596111653736881,50
5,0.053200742292850045,4,looking,0.0025677544347041067,51
5,0.053200742292850045,4,easily,0.0025625985766981477,52
5,0.053200742292850045,4,even,0.0025419751446743117,53
5,0.053200742292850045,4,drop,0.002485260706608763,54
5,0.053200742292850045,4,makes,0.0024646372745849273,55
5,0.053200742292850045,4,feels,0.0024388579845551323,56
5,0.053200742292850045,4,holster,0.0024233904105372553,57
5,0.053200742292850045,4,top,0.0023615201144657474,58
5,0.053200742292850045,4,grip,0.0023615201144657474,59
5,0.053200742292850045,4,made,0.0023408966824419114,60
5,0.053200742292850045,4,volume,0.0022919160313853012,61
5,0.053200742292850045,4,think,0.0022352015933197527,62
5,0.053200742292850045,4,two,0.0021913768002691015,63
5,0.053200742292850045,4,side,0.0021862209422631425,64
5,0.053200742292850045,4,first,0.002157863723230368,65
5,0.053200742292850045,4,make,0.0021011492851648193,66
5,0.053200742292850045,4,material,0.0020753699951350244,67
5,0.053200742292850045,4,however,0.0020495907051052294,68
5,0.053200742292850045,4,new,0.002026389344078414,69
5,0.053200742292850045,4,clip,0.002021233486072455,70
5,0.053200742292850045,4,tpu,0.002021233486072455,71
5,0.053200742292850045,4,thin,0.002016077628066496,72
5,0.053200742292850045,4,sides,0.002005765912054578,73
5,0.053200742292850045,4,way,0.002003187983051599,74
5,0.053200742292850045,4,could,0.0019799866220247832,75
5,0.053200742292850045,4,price,0.001956785260997968,76
5,0.053200742292850045,4,soft,0.0019438956159830705,77
5,0.053200742292850045,4,time,0.001941317686980091,78
5,0.053200742292850045,4,bulk,0.0019181163259532755,79
5,0.053200742292850045,4,quality,0.0018614018878877268,80
5,0.053200742292850045,4,see,0.0018485122428728296,81
5,0.053200742292850045,4,pretty,0.0018485122428728296,82
5,0.053200742292850045,4,defender,0.0018485122428728296,83
5,0.053200742292850045,4,used,0.001825310881846014,84
5,0.053200742292850045,4,edges,0.001825310881846014,85
5,0.053200742292850045,4,got,0.0018227329528430346,86
5,0.053200742292850045,4,since,0.001814999165834096,87
5,0.053200742292850045,4,shell,0.001814999165834096,88
5,0.053200742292850045,4,hand,0.0018098433078281371,89
5,0.053200742292850045,4,dropped,0.0018098433078281371,90
5,0.053200742292850045,4,actually,0.0018072653788251576,91
5,0.053200742292850045,4,belt,0.0017943757338102601,92
5,0.053200742292850045,4,part,0.0017685964437804654,93
5,0.053200742292850045,4,though,0.0017634405857745064,94
5,0.053200742292850045,4,covers,0.001740239224747691,95
5,0.053200742292850045,4,clear,0.001729927508735773,96
5,0.053200742292850045,4,face,0.0017041482187059782,97
5,0.053200742292850045,4,right,0.0017015702897029987,98
5,0.053200742292850045,4,white,0.0016938365026940602,99
5,0.053200742292850045,4,galaxy,0.0016886806446881012,100
5,0.053200742292850045,5,battery,0.03811844170315428,1
5,0.053200742292850045,5,phone,0.027890741001685444,2
5,0.053200742292850045,5,case,0.012082896981629652,3
5,0.053200742292850045,5,would,0.010817244640315624,4
5,0.053200742292850045,5,one,0.010315082982628274,5
5,0.053200742292850045,5,charge,0.01004862985814111,6
5,0.053200742292850045,5,use,0.008962320966001133,7
5,0.053200742292850045,5,get,0.008393546027191995,8
5,0.053200742292850045,5,day,0.007855515679669836,9
5,0.053200742292850045,5,time,0.007691544526139274,10
5,0.053200742292850045,5,back,0.007307237135052018,11
5,0.053200742292850045,5,like,0.00678457908317335,12
5,0.053200742292850045,5,still,0.006338782509512133,13
5,0.053200742292850045,5,hours,0.005549671333146301,14
5,0.053200742292850045,5,got,0.005211480828989516,15
5,0.053200742292850045,5,days,0.005114122956580745,16
5,0.053200742292850045,5,batteries,0.0050936265623894245,17
5,0.053200742292850045,5,charger,0.00484254573354575,18
5,0.053200742292850045,5,first,0.004632457693084717,19
5,0.053200742292850045,5,product,0.004586340806154246,20
5,0.053200742292850045,5,life,0.004555596214867266,21
5,0.053200742292850045,5,new,0.004488982933745475,22
5,0.053200742292850045,5,much,0.004463362441006325,23
5,0.053200742292850045,5,great,0.004422369652623684,24
5,0.053200742292850045,5,really,0.004406997356980194,25
5,0.053200742292850045,5,good,0.004360880470049723,26
5,0.053200742292850045,5,charging,0.004325011780214912,27
5,0.053200742292850045,5,even,0.003997069473153788,28
5,0.053200742292850045,5,could,0.003766485038501434,29
5,0.053200742292850045,5,work,0.0036281343777100216,30
5,0.053200742292850045,5,well,0.0035256524067534202,31
5,0.053200742292850045,5,little,0.0034282945343446485,32
5,0.053200742292850045,5,used,0.003382177647414178,33
5,0.053200742292850045,5,since,0.003371929450318518,34
5,0.053200742292850045,5,samsung,0.0033411848590315374,35
5,0.053200742292850045,5,extended,0.003274571577909746,36
5,0.053200742292850045,5,using,0.003259199282266256,37
5,0.053200742292850045,5,know,0.003254075183718426,38
5,0.053200742292850045,5,galaxy,0.003192586001144465,39
5,0.053200742292850045,5,full,0.0031669655084053147,40
5,0.053200742292850045,5,need,0.0031362209171183343,41
5,0.053200742292850045,5,around,0.003054235340353053,42
5,0.053200742292850045,5,times,0.002987622059231262,43
5,0.053200742292850045,5,long,0.0029517533693964515,44
5,0.053200742292850045,5,charged,0.002946629270848621,45
5,0.053200742292850045,5,also,0.002941505172300791,46
5,0.053200742292850045,5,last,0.002936381073752961,47
